,End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_Probability,Corporate_Profits,open,close,% delta,class
356,10/31/2021,BOX,0.042195418,-0.079292267,-0.004201681,-0.023909341,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,24.11000061,26.71999931,0.10825378,1
357,1/31/2022,BOX,0.02379401,-0.009252669,0.096202532,-0.026367358,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,25.94000053,26.21999931,0.010794093,1
358,4/30/2022,BOX,0.039191067,-0.158045977,-0.101616628,0,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,25.19000053,29.51000023,0.17149661,1
359,7/31/2022,BOX,0.032338568,-0.090443686,-0.00856898,-0.019030748,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,30.5,29.95999908,-0.017704948,0
360,10/31/2022,BOX,0.015949311,-0.009380863,-0.019014693,0.00418072,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,28.30999947,28.84000015,0.018721325,1
361,1/31/2023,BOX,0.01238197,0.142992424,0.09339207,0.009698072,0.018812864,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,-0.172013042,-0.027777778,-0.034090909,0.054164359,27.42000008,33.75,0.230853388,1
362,6/30/2018,VRNS,0.16182185,0.053982439,0.115668299,0.016313611,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,20.16666794,25.79999924,0.279338724,1
363,9/30/2018,VRNS,0.078179772,0.037170926,0.019180405,0.007050448,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,24.61666679,22.19333267,-0.098442821,0
364,12/31/2018,VRNS,0.305225795,0.15901724,0.17516953,0.005199837,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,24.51666641,17.16333389,-0.299931989,0
365,3/31/2019,VRNS,-0.356018191,0.071823088,0.224568944,0.023193698,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,17.7966671,20.36333275,0.144221704,1
366,6/30/2019,VRNS,0.057860185,-0.004668583,0.042849614,0.002114794,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,20.02000046,20.88999939,0.043456489,1
367,9/30/2019,VRNS,0.101105315,-0.019301362,-0.016896765,0.005110957,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,20.93000031,21.13999939,0.010033401,1
368,12/31/2019,VRNS,0.105271977,0.067616518,0.121757443,0.003313431,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,20.11000061,26.90333366,0.337808695,1
369,3/31/2020,VRNS,-0.253362734,-0.098425444,-0.079362043,0.028872249,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,26.11666679,20.87333298,-0.200765812,0
370,6/30/2020,VRNS,0.228680597,0.736331895,1.028433225,0.002478866,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,18.37333298,34.10333252,0.856132067,1
371,9/30/2020,VRNS,0.153023361,0.008474882,-0.000397841,0.005738017,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,33.25666809,41.72000122,0.254485299,1
372,12/31/2020,VRNS,0.240335631,0.10539502,0.099647521,0.002962963,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,39.26333237,57.80333328,0.472196316,1
373,3/31/2021,VRNS,-0.214418522,0.868647409,-0.00475498,2.33596279,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,54.3666687,53.75999832,-0.011158866,0
374,6/30/2021,VRNS,0.182295915,-0.005780347,0.005942724,0.007225828,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,53.74000168,60.11000061,0.118533657,1
375,9/30/2021,VRNS,0.134983827,0.025193798,0.0423556,0.003806798,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,59.29999924,59.09999847,-0.003372694,0
376,12/31/2021,VRNS,0.261327514,0.048204159,0.063200917,0.001751754,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,61.77000046,43.86999893,-0.289784708,0
377,3/31/2022,VRNS,-0.239512396,-0.051397656,0.00750082,0.019133282,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,49.31999969,44.45999908,-0.098540159,0
378,6/30/2022,VRNS,0.157768982,0,0.019525615,0.002920614,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,48.49000168,32.15999985,-0.336770494,0
379,9/30/2022,VRNS,0.106417343,0.006653992,0.000657976,0.002984912,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,30.28000069,25.88999939,-0.144980224,0
380,12/31/2022,VRNS,0.156591624,-0.014164306,0.029277785,-0.023055147,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,26.69000053,23.13999939,-0.133008658,0
381,6/30/2018,AYX,0.092828285,0.753578601,1.419477174,0.010540865,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,34.16999817,39.81999969,0.165349775,1
382,9/30/2018,AYX,0.157769895,0.037846128,0.029753554,0.006888028,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,37.70000076,53.40000153,0.416445635,1
383,12/31/2018,AYX,0.645471493,0.174128663,-0.0464695,0.005875325,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,57.20999908,62.38000107,0.090368853,1
384,3/31/2019,AYX,-0.180773976,0.042100274,0.006337937,0.00754938,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,59.49000168,81.19999695,0.364935193,1
385,6/30/2019,AYX,0.080934907,0.029975535,0.043096679,0.011093886,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,84.77999878,115.9800034,0.368011383,1
386,9/30/2019,AYX,0.227690164,0.867364379,1.567421719,0.021608931,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,110.9599991,111.5599976,0.00540734,1
387,12/31/2019,AYX,0.614217912,0.083131558,0.076071989,0.018822499,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,114,119.8899994,0.051666661,1
388,3/31/2020,AYX,-0.363835091,-0.014157973,-0.022338465,0.006122449,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,105,107.9199982,0.027809506,1
389,6/30/2020,AYX,-0.128516598,-0.005291005,0.010952832,0.007168021,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,86.54000092,178.0200043,1.057083457,1
390,9/30/2020,AYX,0.384806945,0.030395137,0.015243267,0.00342222,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,177,151.9700012,-0.141412422,0
391,12/31/2020,AYX,0.336455367,0.080383481,0.07378042,0.00425564,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,113.6500015,116.5,0.025076977,1
392,3/31/2021,AYX,-0.319983554,-0.033447099,-0.024524939,0.005785385,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,112.2200012,85.45999908,-0.238460184,0
393,6/30/2021,AYX,0.011670835,0.039548023,0.078546161,0.003600669,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,85.41999817,83.66999817,-0.020487006,0
394,9/30/2021,AYX,0.028007425,0.001358696,0.023076923,0.002262814,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,84.54000092,72.33999634,-0.144310438,0
395,12/31/2021,AYX,0.397038616,0.085481682,0.125,0.001663572,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,73.51999664,58.15999985,-0.208922708,0
396,3/31/2022,AYX,0.012912744,-0.076875,0.040935673,0.005768347,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,61.56000137,67.84999847,0.102176689,1
397,6/30/2022,AYX,0.109087401,-0.014218009,0.031300161,0.00715065,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,75,52.47000122,-0.300399984,0
398,9/30/2022,AYX,0.196895205,-0.021978022,-0.013229572,0.005299293,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,49.02999878,53.93000031,0.099938847,1
399,12/31/2022,AYX,0.449933883,0.093398876,0.09148265,0.007979847,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,56.5,47.18999863,-0.164778785,0
400,7/31/2018,SMAR,1.333984967,1.47925414,0.158464242,-0.995948866,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,18.88999939,25.87000084,0.369507765,1
401,10/31/2018,SMAR,-0.44710268,0.023169624,0.104997518,0.157122537,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,23.43000031,25.56999969,0.091335867,1
402,1/31/2019,SMAR,0.184795596,0.058034536,0.179350223,-0.80369933,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,24.12000084,35.50999832,0.472222101,1
403,4/30/2019,SMAR,0.011291397,0.176498976,0.414032959,4.245204872,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,30.98999977,41.38000107,0.335269486,1
404,7/31/2019,SMAR,0.188795498,1.084674744,0.099021163,0.093722386,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,40.75,48.36000061,0.186748481,1
405,10/31/2019,SMAR,0.113499506,0.023171265,0.124608471,0.008783993,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,48.56999969,39.75,-0.181593571,0
406,1/31/2020,SMAR,-0.029972422,0.029604648,0.144966497,0.007020533,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,40.49000168,48.24000168,0.191405277,1
407,4/30/2020,SMAR,0.202615557,-0.018939119,-0.040228588,0.005702489,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,48.38999939,56.41999817,0.165943354,1
408,7/31/2020,SMAR,0.05301152,0.008020639,0.040092858,0.008858566,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,51.40999985,42.5,-0.173312583,0
409,10/31/2020,SMAR,0.083590687,0.054058713,0.069886777,0.010690371,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,47.90999985,57.75999832,0.205593791,1
410,1/31/2021,SMAR,0.097375363,0.096520987,0.270387229,0.011806638,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,50,76.19000244,0.523800049,1
411,4/30/2021,SMAR,0.081321029,-0.009117241,-0.012716312,0.012035814,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,70.51999664,55.95000076,-0.206608006,0
412,7/31/2021,SMAR,0.122099956,0.019100673,0.077951711,0.008863105,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,59.43999863,71.63999939,0.205249008,1
413,10/31/2021,SMAR,0.097853478,0.01669648,0.036056008,0.007251817,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,72.73000336,68.91000366,-0.052523024,0
414,1/31/2022,SMAR,0.081574945,0.071459856,0.173676161,0.007445408,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,69.23000336,61.04000092,-0.118301344,0
415,4/30/2022,SMAR,0.074597767,-0.020979063,0.0058809,0.011506647,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,58.81000137,43.65999985,-0.25760927,0
416,7/31/2022,SMAR,0.118155482,0.012516829,0.037055224,0.00876135,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,48,34.58000183,-0.279583295,0
417,10/31/2022,SMAR,0.075059051,0.019865245,0.042925939,0.007628524,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,29.56999969,31.46999931,0.0642543,1
418,1/31/2023,SMAR,0.034877104,0.094674556,0.152631365,0.006254115,0.018812864,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,-0.172013042,-0.027777778,-0.034090909,0.054164359,26.48999977,41.81999969,0.578708949,1
419,8/5/2018,AVGO,0.009772637,-0.083078491,0.002230093,-0.052581751,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,192.8678798,179.3395691,-0.070142891,0
420,11/4/2018,AVGO,0.075251827,-0.00492337,0.02386562,-0.013692333,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,183.0576851,203.46875,0.111500727,1
421,2/3/2019,AVGO,0.06337252,0.438632192,1.083180637,-0.028172055,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,186.4669043,235.7849579,0.2644869,1
422,5/5/2019,AVGO,-0.046985662,-0.016558036,-0.002904717,0.005957279,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,236.0774679,263.8451843,0.117621206,1
423,8/4/2019,AVGO,-0.000362516,-0.016202267,-0.009847366,-0.002260899,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,266.3017128,241.6354523,-0.092625242,0
424,11/3/2019,AVGO,0.047325476,-0.032594206,-0.118949942,-0.00013078,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,238.3228578,277.1835632,0.163059078,1
425,2/2/2020,AVGO,0.014196676,0.200213355,0.331279543,0.004703681,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,264.8990678,281.6171875,0.063111282,1
426,5/3/2020,AVGO,-0.01980198,0.006690862,0.017099452,0.006689516,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,273.0408254,249.880127,-0.084825038,0
427,8/2/2020,AVGO,0.013758272,-0.027591112,-0.032390844,0.004717697,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,235.506766,299.1764221,0.270351707,1
428,11/1/2020,AVGO,0.110977495,-0.042434866,-0.066070755,0.007425743,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,291.8973533,352.5625305,0.207830515,1
429,1/31/2021,AVGO,0.029070666,0.013683115,0.018085025,0.002457002,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,328.8681768,435.3359985,0.323740116,1
430,5/2/2021,AVGO,-0.006761833,-0.018812036,-0.026711721,0.004901961,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,437.8956693,426.0948486,-0.026948932,0
431,8/1/2021,AVGO,0.025416036,0.004713733,-0.000872803,0.004878049,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,432.8452704,460.5999146,0.064121399,1
432,10/31/2021,AVGO,0.092800236,-0.004085398,-0.01809252,0.002427184,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,464.0347444,534.2174683,0.151244545,1
433,1/30/2022,AVGO,0.04036722,-0.031044065,-0.006939365,-0.007263923,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,506.9006569,567.6851196,0.119913955,1
434,5/1/2022,AVGO,0.051518297,-0.02055337,0.009934302,-0.009756098,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,567.685129,561.7816162,-0.010399273,0
435,7/31/2022,AVGO,0.044551401,-0.005479719,-0.006032053,-0.002463054,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,539.5466834,538.4539185,-0.002025339,0
436,10/30/2022,AVGO,0.055056711,0.026960716,0.00232037,0.032098765,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,518.9151325,458.1522217,-0.117096047,0
437,1/29/2023,AVGO,-0.001679731,-0.003727013,-0.017293233,-0.002392344,0.018812864,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,-0.172013042,-0.027777778,-0.034090909,0.054164359,459.6784292,593.3493652,0.290792275,1
438,8/31/2018,ACN,-0.017858813,0.051524666,0.046904036,0.002124474,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,147.7178948,157.4199371,0.065679533,1
439,11/30/2018,ACN,0.009710586,0.092314614,-0.003976143,-0.002650743,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,157.1312863,147.9404602,-0.058491382,0
440,2/28/2019,ACN,-0.01433151,0.025612222,0.00178215,-0.000370963,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,155.9458802,151.9244232,-0.025787517,0
441,5/31/2019,ACN,0.061794528,0.027966411,0.026044261,-0.001266754,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,154.7996063,173.2957764,0.119484606,1
442,8/31/2019,ACN,-0.003963964,0.058033812,0.066717525,-0.00122603,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,168.5114761,190.5381775,0.130713361,1
443,11/30/2019,ACN,0.027405933,0.113494461,0.170535076,-0.002083042,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,186.0286275,192.7174225,0.03595573,1
444,2/29/2020,ACN,-0.019103794,0.010008743,0.00138858,0.002774798,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,191.6613057,170.7302551,-0.109208536,0
